idmeter,timestamp,vr,vs,vt,ir,is,it,wh,varh
MTR0001,2024-01-15 19:45:00,221.18,221.13,222.84,4.86,4.9,5.03,0.459,0.163
MTR0001,2024-01-15 20:00:00,219.17,219.45,221.66,4.38,4.56,4.74,0.35,0.217
MTR0001,2024-01-15 20:15:00,219.37,222.28,221.22,4.51,4.54,4.56,0.389,0.191
MTR0001,2024-01-15 20:30:00,218.51,222.43,220.33,4.48,4.37,4.76,0.384,0.202
MTR0001,2024-01-15 20:45:00,217.4,224.52,218.52,4.47,4.5,4.52,0.352,0.218
MTR0001,2024-01-15 21:00:00,221.93,221.63,221.5,4.05,4.14,4.46,0.388,0.189
MTR0001,2024-01-15 21:15:00,220.48,220.83,220.34,4.0,4.0,4.21,0.322,0.193
MTR0001,2024-01-15 21:30:00,220.46,221.85,221.03,4.31,4.17,4.06,0.38,0.146
MTR0001,2024-01-15 21:45:00,220.41,221.54,220.89,4.26,4.04,4.28,0.346,0.188
MTR0001,2024-01-15 22:00:00,219.15,220.95,222.3,3.83,3.6,3.96,0.321,0.148
MTR0001,2024-01-15 22:15:00,218.46,222.01,221.36,4.19,3.8,3.92,0.341,0.177
MTR0001,2024-01-15 22:30:00,220.66,224.02,220.45,3.9,4.06,4.07,0.367,0.156
MTR0001,2024-01-15 22:45:00,221.83,218.43,217.93,3.85,3.94,4.09,0.32,0.202
MTR0001,2024-01-15 23:00:00,221.98,222.26,223.38,3.71,3.64,3.82,0.336,0.155
MTR0001,2024-01-15 23:15:00,222.5,220.34,225.01,3.83,3.76,3.86,0.367,0.158
MTR0001,2024-01-15 23:30:00,221.4,221.96,220.77,3.72,3.59,3.86,0.313,0.153
MTR0001,2024-01-15 23:45:00,219.21,219.18,221.94,3.73,3.69,3.95,0.329,0.137
MTR0001,2024-01-16 00:00:00,220.84,223.68,223.05,2.75,2.68,2.67,0.242,0.114
MTR0001,2024-01-16 00:15:00,223.08,220.85,218.25,2.76,2.65,2.92,0.263,0.115
MTR0001,2024-01-16 00:30:00,223.06,222.17,221.74,2.87,2.8,2.82,0.241,0.104
MTR0001,2024-01-16 00:45:00,220.72,221.31,221.3,2.62,2.53,2.76,0.229,0.116
MTR0001,2024-01-16 01:00:00,220.63,221.8,221.03,2.6,2.36,2.78,0.221,0.126
MTR0001,2024-01-16 01:15:00,221.32,222.93,221.4,2.65,2.85,2.85,0.188,0.122
MTR0001,2024-01-16 01:30:00,222.56,221.46,220.89,2.64,2.55,2.73,0.229,0.084
MTR0001,2024-01-16 01:45:00,220.3,219.93,220.45,2.45,2.41,2.57,0.217,0.12
MTR0001,2024-01-16 02:00:00,219.87,219.6,226.43,2.74,2.56,2.86,0.278,0.087
MTR0001,2024-01-16 02:15:00,216.85,220.27,222.25,2.65,2.58,2.58,0.196,0.122
MTR0001,2024-01-16 02:30:00,221.83,223.09,222.72,2.58,2.61,2.79,0.246,0.1
MTR0001,2024-01-16 02:45:00,218.1,220.78,221.42,2.61,2.63,2.52,0.193,0.11
MTR0001,2024-01-16 03:00:00,222.59,221.18,221.96,2.62,2.9,2.61,0.241,0.137
MTR0001,2024-01-16 03:15:00,221.66,219.11,224.71,2.38,2.62,2.7,0.197,0.081
MTR0001,2024-01-16 03:30:00,221.43,220.36,222.38,2.58,2.77,2.93,0.276,0.114
MTR0001,2024-01-16 03:45:00,221.04,220.8,222.62,2.73,2.49,2.83,0.241,0.084
MTR0001,2024-01-16 04:00:00,219.17,223.5,217.33,2.61,2.77,2.52,0.224,0.128
MTR0001,2024-01-16 04:15:00,218.7,219.92,220.57,2.63,2.55,2.77,0.196,0.136
MTR0001,2024-01-16 04:30:00,221.47,224.22,224.02,2.57,2.98,2.73,0.239,0.12
MTR0001,2024-01-16 04:45:00,217.7,219.91,223.31,2.79,2.58,2.67,0.224,0.114
MTR0001,2024-01-16 05:00:00,220.22,221.93,223.64,2.58,2.63,2.83,0.259,0.131
MTR0001,2024-01-16 05:15:00,219.11,219.29,221.91,2.65,2.78,2.81,0.23,0.123
MTR0001,2024-01-16 05:30:00,221.49,219.95,222.91,2.52,2.58,2.93,0.215,0.128
MTR0001,2024-01-16 05:45:00,221.59,220.83,220.79,2.73,2.43,2.61,0.276,0.084
MTR0001,2024-01-16 06:00:00,223.52,219.84,219.14,5.08,5.38,5.71,0.446,0.24
MTR0001,2024-01-16 06:15:00,223.52,219.81,220.41,5.16,4.78,5.46,0.465,0.182
MTR0001,2024-01-16 06:30:00,220.51,222.04,221.99,5.27,5.27,5.28,0.472,0.196
MTR0001,2024-01-16 06:45:00,220.71,221.88,222.39,4.94,5.34,5.58,0.475,0.182
MTR0001,2024-01-16 07:00:00,219.26,221.86,221.7,5.62,5.66,5.87,0.432,0.288
MTR0001,2024-01-16 07:15:00,220.18,223.12,222.47,5.59,5.59,5.87,0.461,0.254
MTR0001,2024-01-16 07:30:00,219.82,221.45,223.72,5.73,5.36,5.61,0.45,0.272
MTR0001,2024-01-16 07:45:00,224.96,219.0,222.47,6.02,5.77,5.88,0.495,0.277
MTR0001,2024-01-16 08:00:00,219.55,219.97,219.8,6.1,5.9,5.88,0.51,0.255
MTR0001,2024-01-16 08:15:00,220.31,223.66,223.04,6.02,5.94,6.32,0.529,0.289
MTR0001,2024-01-16 08:30:00,222.5,219.61,222.95,6.15,5.68,6.47,0.584,0.192
MTR0001,2024-01-16 08:45:00,222.75,219.82,220.21,5.91,6.01,6.54,0.554,0.225
MTR0001,2024-01-16 09:00:00,223.98,219.76,223.04,6.21,6.21,6.72,0.566,0.297
MTR0001,2024-01-16 09:15:00,222.35,223.33,219.2,6.13,6.2,6.53,0.56,0.239
MTR0001,2024-01-16 09:30:00,220.52,222.85,221.16,6.4,6.48,6.72,0.542,0.304
MTR0001,2024-01-16 09:45:00,220.3,222.11,219.98,6.47,6.3,6.49,0.514,0.31
MTR0001,2024-01-16 10:00:00,222.02,218.75,220.26,6.4,6.48,6.93,0.525,0.314
MTR0001,2024-01-16 10:15:00,217.54,222.69,218.54,6.44,6.59,6.88,0.537,0.269
MTR0001,2024-01-16 10:30:00,220.58,220.27,220.28,6.56,6.65,6.81,0.576,0.31
MTR0001,2024-01-16 10:45:00,218.54,220.97,223.34,6.35,6.37,6.77,0.533,0.321
MTR0001,2024-01-16 11:00:00,220.53,225.12,221.7,6.93,6.83,7.02,0.626,0.261
MTR0001,2024-01-16 11:15:00,224.03,224.28,220.1,7.07,6.6,7.08,0.645,0.223
MTR0001,2024-01-16 11:30:00,219.46,220.87,224.11,6.63,6.51,7.26,0.625,0.267
MTR0001,2024-01-16 11:45:00,223.88,222.54,221.88,6.77,6.7,6.93,0.556,0.33
MTR0001,2024-01-16 12:00:00,220.57,222.23,222.29,7.15,6.83,7.26,0.593,0.362
MTR0001,2024-01-16 12:15:00,222.19,221.63,221.58,6.96,6.6,6.91,0.575,0.327
MTR0001,2024-01-16 12:30:00,221.85,222.29,221.51,6.73,6.82,7.36,0.605,0.273
MTR0001,2024-01-16 12:45:00,220.44,221.98,219.5,6.6,6.84,7.25,0.58,0.296
MTR0001,2024-01-16 13:00:00,221.48,219.89,223.35,6.87,6.94,6.93,0.652,0.268
MTR0001,2024-01-16 13:15:00,217.59,222.08,219.15,6.79,6.72,6.94,0.562,0.299
MTR0001,2024-01-16 13:30:00,222.71,222.09,222.81,6.75,7.11,6.94,0.61,0.3
MTR0001,2024-01-16 13:45:00,219.76,220.93,221.12,7.14,6.67,6.91,0.616,0.283
MTR0001,2024-01-16 14:00:00,218.8,223.01,221.46,6.8,6.62,6.87,0.592,0.21
MTR0001,2024-01-16 14:15:00,220.71,221.19,225.7,6.69,6.37,6.96,0.573,0.323
MTR0001,2024-01-16 14:30:00,219.44,223.56,218.95,6.73,6.36,7.15,0.585,0.264
MTR0001,2024-01-16 14:45:00,221.81,221.35,220.43,6.65,6.5,6.95,0.574,0.303
MTR0001,2024-01-16 15:00:00,219.92,226.16,220.05,6.54,6.22,6.68,0.603,0.237
MTR0001,2024-01-16 15:15:00,223.91,221.26,223.87,6.44,6.31,6.66,0.544,0.281
MTR0001,2024-01-16 15:30:00,222.08,221.58,220.2,6.25,6.23,6.34,0.558,0.276
MTR0001,2024-01-16 15:45:00,221.98,222.92,225.18,6.52,6.45,6.66,0.658,0.213
MTR0001,2024-01-16 16:00:00,221.01,223.49,222.87,6.04,6.0,6.04,0.546,0.206
MTR0001,2024-01-16 16:15:00,221.53,220.85,219.66,6.1,6.28,6.22,0.559,0.24
MTR0001,2024-01-16 16:30:00,222.37,226.74,221.67,5.84,5.89,6.36,0.543,0.247
MTR0001,2024-01-16 16:45:00,222.48,221.9,221.94,6.15,6.04,6.53,0.547,0.277
MTR0001,2024-01-16 17:00:00,218.2,220.43,219.75,5.36,5.6,5.75,0.441,0.237
MTR0001,2024-01-16 17:15:00,222.2,222.02,221.65,5.74,5.45,6.06,0.474,0.276
MTR0001,2024-01-16 17:30:00,223.58,222.17,222.22,5.74,5.7,5.86,0.517,0.212
MTR0001,2024-01-16 17:45:00,221.71,222.02,223.31,5.39,5.61,5.76,0.504,0.188
MTR0001,2024-01-16 18:00:00,220.34,221.24,220.26,5.25,5.14,5.46,0.478,0.263
MTR0001,2024-01-16 18:15:00,220.9,220.95,222.26,5.37,5.24,5.3,0.477,0.206
MTR0001,2024-01-16 18:30:00,222.96,223.21,222.35,5.41,5.04,5.22,0.474,0.173
MTR0001,2024-01-16 18:45:00,220.14,218.98,219.83,5.11,4.9,5.28,0.431,0.202
MTR0001,2024-01-16 19:00:00,221.77,219.94,222.52,4.89,5.15,5.09,0.386,0.245
MTR0001,2024-01-16 19:15:00,220.84,219.07,222.39,4.96,4.95,5.38,0.436,0.222
MTR0001,2024-01-16 19:30:00,219.56,220.47,222.23,5.2,4.95,5.22,0.431,0.251
MTR0001,2024-01-16 19:45:00,220.17,222.67,221.23,4.66,5.0,4.86,0.428,0.149
MTR0001,2024-01-16 20:00:00,221.0,222.14,221.48,4.38,4.13,4.55,0.405,0.141
MTR0001,2024-01-16 20:15:00,221.56,220.51,220.69,4.71,4.39,4.62,0.376,0.166
MTR0001,2024-01-16 20:30:00,220.54,219.73,220.26,4.33,4.43,4.79,0.395,0.164
MTR0001,2024-01-16 20:45:00,218.76,221.46,222.04,4.44,4.45,4.53,0.405,0.139
MTR0001,2024-01-16 21:00:00,220.16,220.87,223.57,4.22,4.22,4.48,0.392,0.159
MTR0001,2024-01-16 21:15:00,221.98,220.33,218.71,4.1,4.19,4.44,0.391,0.129
MTR0001,2024-01-16 21:30:00,221.34,221.26,221.92,4.03,4.01,4.47,0.369,0.134
MTR0001,2024-01-16 21:45:00,221.68,221.11,225.31,3.91,4.06,4.18,0.385,0.187
MTR0001,2024-01-16 22:00:00,219.68,222.23,222.35,4.04,3.83,4.18,0.358,0.137
MTR0001,2024-01-16 22:15:00,221.75,221.34,222.05,3.91,3.92,4.22,0.32,0.194
MTR0001,2024-01-16 22:30:00,222.34,222.96,220.0,3.73,3.79,4.03,0.36,0.135
MTR0001,2024-01-16 22:45:00,221.67,223.23,221.78,3.58,3.55,3.93,0.357,0.126
MTR0001,2024-01-16 23:00:00,220.89,222.11,226.28,3.93,3.8,3.73,0.352,0.198
MTR0001,2024-01-16 23:15:00,220.88,222.89,221.82,3.57,3.7,3.79,0.319,0.181
MTR0001,2024-01-16 23:30:00,220.21,221.9,222.55,3.56,3.73,4.07,0.321,0.16
MTR0001,2024-01-16 23:45:00,223.97,223.09,222.58,3.46,3.61,3.81,0.318,0.163
MTR0001,2024-01-17 00:00:00,223.97,220.66,223.66,2.68,2.5,2.84,0.236,0.111
MTR0001,2024-01-17 00:15:00,221.95,220.97,221.56,2.64,2.49,2.55,0.215,0.129
MTR0001,2024-01-17 00:30:00,218.66,223.53,221.68,2.59,2.66,2.76,0.247,0.102
MTR0001,2024-01-17 00:45:00,219.19,224.48,221.91,2.73,2.49,2.7,0.188,0.123
MTR0001,2024-01-17 01:00:00,221.02,219.33,222.18,2.55,3.0,2.64,0.208,0.123
MTR0001,2024-01-17 01:15:00,221.68,222.61,222.33,2.43,2.61,2.81,0.244,0.103
MTR0001,2024-01-17 01:30:00,223.36,223.41,222.16,2.76,2.47,2.84,0.231,0.114
MTR0001,2024-01-17 01:45:00,220.92,221.59,223.45,2.7,2.75,2.65,0.215,0.112
MTR0001,2024-01-17 02:00:00,223.96,222.75,222.69,2.65,2.52,2.84,0.219,0.125
MTR0001,2024-01-17 02:15:00,222.42,220.44,220.63,2.95,2.45,2.62,0.235,0.121
MTR0001,2024-01-17 02:30:00,219.89,218.47,221.06,2.46,2.61,2.58,0.215,0.131
MTR0001,2024-01-17 02:45:00,219.92,224.03,220.29,2.59,2.86,3.16,0.261,0.124
MTR0001,2024-01-17 03:00:00,219.89,222.24,220.44,2.66,2.46,2.95,0.228,0.135
MTR0001,2024-01-17 03:15:00,220.42,221.48,222.71,2.64,2.66,2.74,0.249,0.131
MTR0001,2024-01-17 03:30:00,219.46,221.68,224.23,2.83,2.74,2.84,0.227,0.104
MTR0001,2024-01-17 03:45:00,222.88,220.88,218.61,2.68,2.6,2.49,0.233,0.096
MTR0001,2024-01-17 04:00:00,218.03,220.37,223.66,2.68,2.69,2.84,0.27,0.095
MTR0001,2024-01-17 04:15:00,222.05,221.25,220.67,2.5,2.31,2.81,0.24,0.11
MTR0001,2024-01-17 04:30:00,217.46,222.16,220.69,2.4,2.85,2.74,0.208,0.122
MTR0001,2024-01-17 04:45:00,218.92,219.18,220.55,2.78,2.95,2.73,0.242,0.14
MTR0001,2024-01-17 05:00:00,222.81,221.25,222.21,2.58,2.91,2.9,0.26,0.1
MTR0001,2024-01-17 05:15:00,220.19,223.93,220.44,2.64,2.69,2.48,0.228,0.111
MTR0001,2024-01-17 05:30:00,223.47,221.71,225.21,2.62,2.57,2.85,0.231,0.117
MTR0001,2024-01-17 05:45:00,221.14,223.66,222.8,2.52,2.74,2.59,0.248,0.109
MTR0001,2024-01-17 06:00:00,219.8,222.81,224.45,5.15,5.47,5.37,0.474,0.207
MTR0001,2024-01-17 06:15:00,222.16,223.52,220.78,5.14,4.97,5.34,0.443,0.248
MTR0001,2024-01-17 06:30:00,218.59,222.13,219.73,5.34,5.11,5.29,0.403,0.267
MTR0001,2024-01-17 06:45:00,220.06,223.27,222.29,5.25,5.32,5.31,0.471,0.185
MTR0001,2024-01-17 07:00:00,222.61,220.6,220.82,6.0,5.5,5.98,0.508,0.219
MTR0001,2024-01-17 07:15:00,220.74,221.84,219.95,5.72,5.72,5.98,0.507,0.212
MTR0001,2024-01-17 07:30:00,220.69,220.11,220.4,5.47,5.53,5.78,0.459,0.279
MTR0001,2024-01-17 07:45:00,221.99,218.09,222.52,5.69,5.52,5.74,0.508,0.172
MTR0001,2024-01-17 08:00:00,220.17,221.74,221.44,5.91,6.23,6.04,0.52,0.264
MTR0001,2024-01-17 08:15:00,221.75,222.07,220.88,5.96,5.68,6.29,0.493,0.259
MTR0001,2024-01-17 08:30:00,221.25,218.63,221.29,6.12,5.96,6.17,0.514,0.285
MTR0001,2024-01-17 08:45:00,220.71,220.48,219.5,6.32,6.17,6.18,0.476,0.276
MTR0001,2024-01-17 09:00:00,222.03,221.16,220.27,6.43,6.44,6.64,0.564,0.235
MTR0001,2024-01-17 09:15:00,222.58,221.73,217.34,6.67,6.23,6.97,0.581,0.205
MTR0001,2024-01-17 09:30:00,223.18,223.03,224.42,6.37,6.35,6.57,0.523,0.312
MTR0001,2024-01-17 09:45:00,223.76,222.39,222.62,6.37,6.71,6.46,0.595,0.26
MTR0001,2024-01-17 10:00:00,221.14,219.62,222.25,6.66,6.55,7.02,0.576,0.25
MTR0001,2024-01-17 10:15:00,221.25,218.25,221.99,6.83,6.55,6.89,0.594,0.258
MTR0001,2024-01-17 10:30:00,221.02,223.31,220.13,6.58,6.77,6.76,0.591,0.209
MTR0001,2024-01-17 10:45:00,221.5,220.33,221.67,6.67,6.7,7.18,0.577,0.344
MTR0001,2024-01-17 11:00:00,221.88,222.04,222.5,6.87,6.57,7.06,0.589,0.301
MTR0001,2024-01-17 11:15:00,219.58,221.19,220.16,6.94,6.83,6.84,0.621,0.271
MTR0001,2024-01-17 11:30:00,222.08,220.61,220.63,6.7,6.81,7.17,0.559,0.333
MTR0001,2024-01-17 11:45:00,219.55,222.13,220.91,6.77,6.6,7.0,0.553,0.276
MTR0001,2024-01-17 12:00:00,220.6,220.95,220.49,7.02,6.63,7.3,0.608,0.302
MTR0001,2024-01-17 12:15:00,221.62,221.8,221.49,6.87,7.08,7.01,0.625,0.286
MTR0001,2024-01-17 12:30:00,220.77,224.12,224.72,6.74,6.46,6.77,0.547,0.331
MTR0001,2024-01-17 12:45:00,219.96,222.83,218.3,6.87,6.62,7.28,0.607,0.203
MTR0001,2024-01-17 13:00:00,222.61,221.97,222.42,6.64,6.26,6.95,0.604,0.199
MTR0001,2024-01-17 13:15:00,223.0,226.04,221.0,6.78,6.86,7.18,0.614,0.35
MTR0001,2024-01-17 13:30:00,219.94,221.98,219.36,6.9,6.94,7.04,0.616,0.255
MTR0001,2024-01-17 13:45:00,221.48,222.78,220.39,6.91,6.79,6.99,0.589,0.304
MTR0001,2024-01-17 14:00:00,221.19,221.1,222.82,6.66,6.5,6.9,0.562,0.302
MTR0001,2024-01-17 14:15:00,221.75,222.21,218.78,6.66,6.35,6.68,0.566,0.288
MTR0001,2024-01-17 14:30:00,220.35,222.53,222.12,6.56,6.58,6.88,0.558,0.314
MTR0001,2024-01-17 14:45:00,220.18,225.17,219.68,6.67,6.87,6.82,0.572,0.302
MTR0001,2024-01-17 15:00:00,218.93,220.02,220.99,6.35,6.44,6.67,0.535,0.285
MTR0001,2024-01-17 15:15:00,222.86,220.48,222.43,6.11,6.16,6.57,0.548,0.291
MTR0001,2024-01-17 15:30:00,222.48,222.35,223.13,6.11,6.22,6.47,0.504,0.323
MTR0001,2024-01-17 15:45:00,221.67,222.92,220.69,6.49,6.42,6.68,0.56,0.325
MTR0001,2024-01-17 16:00:00,220.99,220.43,221.03,6.03,5.86,6.12,0.468,0.295
MTR0001,2024-01-17 16:15:00,221.59,221.16,218.0,5.93,6.05,6.31,0.539,0.299
MTR0001,2024-01-17 16:30:00,222.43,220.52,220.19,5.93,5.97,6.35,0.486,0.291
MTR0001,2024-01-17 16:45:00,221.67,221.06,222.54,5.81,5.97,6.11,0.514,0.237
MTR0001,2024-01-17 17:00:00,219.96,222.6,220.42,5.93,5.66,5.78,0.474,0.266
MTR0001,2024-01-17 17:15:00,218.98,222.65,217.68,5.51,5.81,5.82,0.5,0.212
MTR0001,2024-01-17 17:30:00,217.56,220.97,223.01,5.59,5.49,6.21,0.473,0.282
MTR0001,2024-01-17 17:45:00,219.66,224.06,222.52,5.67,5.53,5.75,0.465,0.27
MTR0001,2024-01-17 18:00:00,216.97,222.18,222.32,5.49,5.08,5.32,0.421,0.218
MTR0001,2024-01-17 18:15:00,220.67,223.68,219.88,5.33,4.91,5.5,0.468,0.22
MTR0001,2024-01-17 18:30:00,222.84,220.07,221.74,5.33,5.27,5.32,0.439,0.265
MTR0001,2024-01-17 18:45:00,219.94,221.38,222.7,5.21,5.2,5.39,0.45,0.158
MTR0001,2024-01-17 19:00:00,219.11,225.19,222.58,4.87,4.77,4.99,0.404,0.221
MTR0001,2024-01-17 19:15:00,220.94,222.61,219.69,5.06,4.71,5.1,0.427,0.245
MTR0001,2024-01-17 19:30:00,220.97,224.05,219.94,4.87,4.86,5.1,0.445,0.191
MTR0001,2024-01-17 19:45:00,221.29,222.88,223.59,4.62,4.51,5.23,0.436,0.209
MTR0001,2024-01-17 20:00:00,218.39,220.87,221.79,4.7,4.39,4.54,0.391,0.155
MTR0001,2024-01-17 20:15:00,220.76,221.31,222.39,4.14,4.49,4.69,0.357,0.193
MTR0001,2024-01-17 20:30:00,221.01,220.94,221.65,4.43,4.21,4.66,0.379,0.175
MTR0001,2024-01-17 20:45:00,220.53,223.71,222.19,4.35,4.51,4.52,0.408,0.188
MTR0001,2024-01-17 21:00:00,221.87,221.01,221.55,4.08,4.21,4.51,0.398,0.16
MTR0001,2024-01-17 21:15:00,221.53,223.21,220.45,3.77,4.19,4.35,0.357,0.188
MTR0001,2024-01-17 21:30:00,218.92,222.06,222.33,4.25,4.15,4.25,0.358,0.177
MTR0001,2024-01-17 21:45:00,220.74,220.52,222.89,3.99,4.11,4.32,0.403,0.135
MTR0001,2024-01-17 22:00:00,221.53,222.79,225.01,3.91,3.69,4.16,0.352,0.141
MTR0001,2024-01-17 22:15:00,222.38,222.94,222.37,4.19,3.83,4.19,0.345,0.207
MTR0001,2024-01-17 22:30:00,221.3,221.03,222.33,4.02,3.91,3.91,0.318,0.122
MTR0001,2024-01-17 22:45:00,219.57,221.43,220.35,3.98,4.03,4.23,0.335,0.14
MTR0001,2024-01-17 23:00:00,221.04,221.01,220.93,3.43,3.78,3.91,0.287,0.123
MTR0001,2024-01-17 23:15:00,219.82,219.61,219.95,3.76,3.79,3.56,0.321,0.147
MTR0001,2024-01-17 23:30:00,223.01,219.43,221.0,3.62,3.52,3.83,0.282,0.153
MTR0001,2024-01-17 23:45:00,220.56,220.3,221.84,3.79,3.73,3.9,0.356,0.124
MTR0001,2024-01-18 00:00:00,219.12,220.89,224.14,2.59,2.18,2.69,0.166,0.109
MTR0001,2024-01-18 00:15:00,221.62,222.14,221.07,2.69,2.56,2.84,0.209,0.128
MTR0001,2024-01-18 00:30:00,220.58,220.82,220.1,2.8,2.82,2.9,0.247,0.109
MTR0001,2024-01-18 00:45:00,220.05,220.22,224.06,2.54,2.7,2.89,0.251,0.103
MTR0001,2024-01-18 01:00:00,219.88,224.39,221.56,2.67,2.5,2.59,0.224,0.1
MTR0001,2024-01-18 01:15:00,223.07,219.86,222.69,2.57,2.5,2.59,0.24,0.119
MTR0001,2024-01-18 01:30:00,219.71,220.45,223.93,2.92,2.71,2.84,0.268,0.107
MTR0001,2024-01-18 01:45:00,221.89,218.88,222.09,2.88,2.5,2.86,0.23,0.127
MTR0001,2024-01-18 02:00:00,219.14,223.4,220.68,2.65,2.64,2.64,0.244,0.119
MTR0001,2024-01-18 02:15:00,220.4,222.03,224.11,2.61,2.7,2.83,0.235,0.121
MTR0001,2024-01-18 02:30:00,219.52,223.31,221.96,2.54,2.47,2.65,0.229,0.115
MTR0001,2024-01-18 02:45:00,220.74,221.58,221.07,2.54,2.49,2.77,0.22,0.104
MTR0001,2024-01-18 03:00:00,220.16,224.6,220.84,2.5,2.49,2.88,0.215,0.113
MTR0001,2024-01-18 03:15:00,220.92,222.65,222.44,2.8,2.47,2.73,0.228,0.098
MTR0001,2024-01-18 03:30:00,222.68,222.46,223.19,2.81,2.54,2.58,0.21,0.131
MTR0001,2024-01-18 03:45:00,222.53,221.48,220.6,2.64,2.28,2.6,0.225,0.112
MTR0001,2024-01-18 04:00:00,221.47,220.64,219.8,2.7,2.62,2.71,0.229,0.126
MTR0001,2024-01-18 04:15:00,220.56,224.25,220.16,2.42,2.58,2.9,0.203,0.126
MTR0001,2024-01-18 04:30:00,221.96,220.02,220.44,2.74,2.47,2.56,0.247,0.106
MTR0001,2024-01-18 04:45:00,217.38,221.62,218.53,2.44,2.52,2.53,0.202,0.113
MTR0001,2024-01-18 05:00:00,221.68,222.61,223.26,2.63,2.72,2.83,0.23,0.081
MTR0001,2024-01-18 05:15:00,221.19,222.16,220.0,2.68,2.42,2.73,0.2,0.125
MTR0001,2024-01-18 05:30:00,219.38,220.84,221.25,2.69,2.74,2.66,0.253,0.111
MTR0001,2024-01-18 05:45:00,223.42,223.04,220.75,2.65,2.26,2.82,0.224,0.094
MTR0001,2024-01-18 06:00:00,222.15,222.97,221.15,5.02,5.24,5.31,0.464,0.228
MTR0001,2024-01-18 06:15:00,221.19,221.66,220.58,5.27,5.13,5.6,0.476,0.21
MTR0001,2024-01-18 06:30:00,221.65,220.87,220.27,5.27,5.45,5.58,0.484,0.246
MTR0001,2024-01-18 06:45:00,218.65,219.43,222.66,5.38,5.05,5.78,0.455,0.191
MTR0001,2024-01-18 07:00:00,219.72,222.26,220.53,5.37,5.57,5.67,0.497,0.269
MTR0001,2024-01-18 07:15:00,219.96,220.64,220.9,5.97,5.44,5.87,0.492,0.203
MTR0001,2024-01-18 07:30:00,222.56,220.89,220.08,5.68,5.4,5.77,0.481,0.239
MTR0001,2024-01-18 07:45:00,222.11,221.38,223.99,5.94,5.7,5.65,0.511,0.236
MTR0001,2024-01-18 08:00:00,217.6,224.75,220.64,5.9,5.94,6.49,0.549,0.196
MTR0001,2024-01-18 08:15:00,221.18,224.89,222.08,5.92,6.19,6.15,0.549,0.27
MTR0001,2024-01-18 08:30:00,223.54,224.95,221.24,5.92,5.7,6.6,0.581,0.196
MTR0001,2024-01-18 08:45:00,218.72,220.79,220.65,6.01,5.91,5.97,0.55,0.183
MTR0001,2024-01-18 09:00:00,219.8,220.72,224.57,6.4,6.01,6.53,0.533,0.236
MTR0001,2024-01-18 09:15:00,220.33,222.5,222.81,6.47,6.3,6.69,0.593,0.25
MTR0001,2024-01-18 09:30:00,217.2,219.49,216.62,6.68,6.34,6.47,0.546,0.244
MTR0001,2024-01-18 09:45:00,219.33,221.09,222.0,6.44,6.41,6.79,0.555,0.267
MTR0001,2024-01-18 10:00:00,221.43,220.59,222.24,6.49,6.49,7.15,0.533,0.319
MTR0001,2024-01-18 10:15:00,219.81,222.11,222.28,6.71,6.64,6.74,0.574,0.259
MTR0001,2024-01-18 10:30:00,220.1,220.69,223.3,6.53,6.59,6.89,0.529,0.325
MTR0001,2024-01-18 10:45:00,219.4,221.77,219.43,6.78,6.71,6.93,0.564,0.327
MTR0001,2024-01-18 11:00:00,218.52,224.08,222.29,6.98,6.84,7.03,0.602,0.3
MTR0001,2024-01-18 11:15:00,219.3,224.65,222.37,6.77,6.63,7.08,0.567,0.325
MTR0001,2024-01-18 11:30:00,222.11,223.09,222.17,6.5,6.66,7.37,0.62,0.239
MTR0001,2024-01-18 11:45:00,220.72,223.72,223.17,6.71,6.46,7.02,0.593,0.278
MTR0001,2024-01-18 12:00:00,218.97,220.35,222.31,7.01,6.83,7.18,0.606,0.281
MTR0001,2024-01-18 12:15:00,219.22,221.72,224.89,6.95,6.75,7.12,0.656,0.209
MTR0001,2024-01-18 12:30:00,220.85,219.34,223.03,6.92,6.84,6.96,0.609,0.269
MTR0001,2024-01-18 12:45:00,220.65,219.89,222.59,6.52,6.91,7.26,0.548,0.281
MTR0001,2024-01-18 13:00:00,220.2,222.89,222.81,6.64,6.86,6.97,0.576,0.308
MTR0001,2024-01-18 13:15:00,218.44,219.88,223.44,6.75,6.75,7.3,0.569,0.346
MTR0001,2024-01-18 13:30:00,220.83,219.32,222.5,6.8,6.86,7.03,0.599,0.293
MTR0001,2024-01-18 13:45:00,220.91,217.93,223.29,6.58,6.55,6.96,0.594,0.239
MTR0001,2024-01-18 14:00:00,219.71,220.99,220.43,6.72,6.44,6.73,0.567,0.256
MTR0001,2024-01-18 14:15:00,221.95,221.1,222.32,6.8,6.74,6.71,0.633,0.233
MTR0001,2024-01-18 14:30:00,221.47,223.94,223.15,6.49,6.65,6.77,0.593,0.241
MTR0001,2024-01-18 14:45:00,221.57,222.08,220.1,6.67,6.85,6.66,0.602,0.236
MTR0001,2024-01-18 15:00:00,221.81,222.1,223.43,6.37,6.03,6.35,0.536,0.297
MTR0001,2024-01-18 15:15:00,220.78,220.43,221.18,6.31,6.25,6.54,0.542,0.309
MTR0001,2024-01-18 15:30:00,222.34,223.91,222.78,6.44,6.35,6.74,0.555,0.218
MTR0001,2024-01-18 15:45:00,220.97,223.14,222.35,6.34,6.6,6.73,0.603,0.227
