idmeter,timestamp,vr,vs,vt,ir,is,it,wh,varh
MTR0001,2024-01-16 11:00:00,220.53,225.12,221.7,9.64,6.83,4.21,0.623,0.259
MTR0001,2024-01-16 11:15:00,224.03,224.28,220.1,9.78,6.6,4.27,0.642,0.222
MTR0001,2024-01-16 11:30:00,219.46,220.87,224.11,9.33,6.51,4.45,0.622,0.265
MTR0001,2024-01-16 11:45:00,223.88,222.54,221.88,9.48,6.7,4.12,0.553,0.329
MTR0001,2024-01-16 12:00:00,220.57,222.23,222.29,9.88,6.83,4.42,0.59,0.36
MTR0001,2024-01-16 12:15:00,222.19,221.63,221.58,9.69,6.6,4.07,0.572,0.326
MTR0001,2024-01-16 12:30:00,221.85,222.29,221.51,9.46,6.82,4.53,0.602,0.272
MTR0001,2024-01-16 12:45:00,220.44,221.98,219.5,9.33,6.84,4.42,0.577,0.295
MTR0001,2024-01-16 13:00:00,221.48,219.89,223.35,9.58,6.94,4.12,0.649,0.267
MTR0001,2024-01-16 13:15:00,217.59,222.08,219.15,9.5,6.72,4.13,0.559,0.297
MTR0001,2024-01-16 13:30:00,222.71,222.09,222.81,9.45,7.11,4.13,0.607,0.299
MTR0001,2024-01-16 13:45:00,219.76,220.93,221.12,9.85,6.67,4.09,0.613,0.282
MTR0001,2024-01-16 14:00:00,218.8,223.01,221.46,9.44,6.62,4.12,0.589,0.209
MTR0001,2024-01-16 14:15:00,220.71,221.19,225.7,9.33,6.37,4.22,0.57,0.321
MTR0001,2024-01-16 14:30:00,219.44,223.56,218.95,9.38,6.36,4.4,0.582,0.263
MTR0001,2024-01-16 14:45:00,221.81,221.35,220.43,9.29,6.5,4.2,0.571,0.301
MTR0001,2024-01-16 15:00:00,219.92,226.16,220.05,9.08,6.22,4.04,0.6,0.236
MTR0001,2024-01-16 15:15:00,223.91,221.26,223.87,8.99,6.31,4.01,0.542,0.279
MTR0001,2024-01-16 15:30:00,222.08,221.58,220.2,8.79,6.23,3.7,0.555,0.275
MTR0001,2024-01-16 15:45:00,221.98,222.92,225.18,9.06,6.45,4.02,0.655,0.212
MTR0001,2024-01-16 16:00:00,221.01,223.49,222.87,8.46,6.0,3.53,0.544,0.205
MTR0001,2024-01-16 16:15:00,221.53,220.85,219.66,8.52,6.28,3.72,0.557,0.239
MTR0001,2024-01-16 16:30:00,222.37,226.74,221.67,8.26,5.89,3.85,0.54,0.246
MTR0001,2024-01-16 16:45:00,222.48,221.9,221.94,8.57,6.04,4.02,0.545,0.275
MTR0001,2024-01-16 17:00:00,218.2,220.43,219.75,7.62,5.6,3.4,0.438,0.236
MTR0001,2024-01-16 17:15:00,222.2,222.02,221.65,8.0,5.45,3.71,0.471,0.275
MTR0001,2024-01-16 17:30:00,223.58,222.17,222.22,8.0,5.7,3.51,0.514,0.211
MTR0001,2024-01-16 17:45:00,221.71,222.02,223.31,7.65,5.61,3.42,0.501,0.187
MTR0001,2024-01-16 18:00:00,220.34,221.24,220.26,7.35,5.14,3.28,0.476,0.262
MTR0001,2024-01-16 18:15:00,220.9,220.95,222.26,7.47,5.24,3.12,0.475,0.205
MTR0001,2024-01-16 18:30:00,222.96,223.21,222.35,7.51,5.04,3.04,0.472,0.172
MTR0001,2024-01-16 18:45:00,220.14,218.98,219.83,7.21,4.9,3.1,0.429,0.201
MTR0001,2024-01-16 19:00:00,221.77,219.94,222.52,6.82,5.15,3.08,0.384,0.244
MTR0001,2024-01-16 19:15:00,220.84,219.07,222.39,6.89,4.95,3.37,0.434,0.221
MTR0001,2024-01-16 19:30:00,219.56,220.47,222.23,7.14,4.95,3.21,0.429,0.25
MTR0001,2024-01-16 19:45:00,220.17,222.67,221.23,6.6,5.0,2.85,0.426,0.148
MTR0001,2024-01-16 20:00:00,221.0,222.14,221.48,6.16,4.13,2.69,0.403,0.14
MTR0001,2024-01-16 20:15:00,221.56,220.51,220.69,6.49,4.39,2.77,0.374,0.165
MTR0001,2024-01-16 20:30:00,220.54,219.73,220.26,6.12,4.43,2.94,0.393,0.163
MTR0001,2024-01-16 20:45:00,218.76,221.46,222.04,6.23,4.45,2.68,0.403,0.139
MTR0001,2024-01-16 21:00:00,220.16,220.87,223.57,5.87,4.22,2.76,0.391,0.158
MTR0001,2024-01-16 21:15:00,221.98,220.33,218.71,5.75,4.19,2.72,0.389,0.128
MTR0001,2024-01-16 21:30:00,221.34,221.26,221.92,5.68,4.01,2.75,0.367,0.134
MTR0001,2024-01-16 21:45:00,221.68,221.11,225.31,5.56,4.06,2.46,0.384,0.186
MTR0001,2024-01-16 22:00:00,219.68,222.23,222.35,5.59,3.83,2.57,0.356,0.137
MTR0001,2024-01-16 22:15:00,221.75,221.34,222.05,5.47,3.92,2.61,0.318,0.194
MTR0001,2024-01-16 22:30:00,222.34,222.96,220.0,5.28,3.79,2.42,0.358,0.134
MTR0001,2024-01-16 22:45:00,221.67,223.23,221.78,5.14,3.55,2.32,0.356,0.125
MTR0001,2024-01-16 23:00:00,220.89,222.11,226.28,5.42,3.8,2.19,0.35,0.197
MTR0001,2024-01-16 23:15:00,220.88,222.89,221.82,5.06,3.7,2.25,0.317,0.18
MTR0001,2024-01-16 23:30:00,220.21,221.9,222.55,5.05,3.73,2.52,0.319,0.159
MTR0001,2024-01-16 23:45:00,223.97,223.09,222.58,4.95,3.61,2.26,0.316,0.162
MTR0001,2024-01-17 00:00:00,223.97,220.66,223.66,3.73,2.5,1.75,0.235,0.111
MTR0001,2024-01-17 00:15:00,221.95,220.97,221.56,3.69,2.49,1.46,0.214,0.129
MTR0001,2024-01-17 00:30:00,218.66,223.53,221.68,3.64,2.66,1.67,0.246,0.102
MTR0001,2024-01-17 00:45:00,219.19,224.48,221.91,3.78,2.49,1.61,0.187,0.122
MTR0001,2024-01-17 01:00:00,221.02,219.33,222.18,3.6,3.0,1.55,0.207,0.122
MTR0001,2024-01-17 01:15:00,221.68,222.61,222.33,3.48,2.61,1.72,0.243,0.103
MTR0001,2024-01-17 01:30:00,223.36,223.41,222.16,3.81,2.47,1.75,0.23,0.113
MTR0001,2024-01-17 01:45:00,220.92,221.59,223.45,3.75,2.75,1.56,0.214,0.111
MTR0001,2024-01-17 02:00:00,223.96,222.75,222.69,3.7,2.52,1.75,0.218,0.124
MTR0001,2024-01-17 02:15:00,222.42,220.44,220.63,4.0,2.45,1.53,0.234,0.121
MTR0001,2024-01-17 02:30:00,219.89,218.47,221.06,3.51,2.61,1.49,0.214,0.13
MTR0001,2024-01-17 02:45:00,219.92,224.03,220.29,3.64,2.86,2.07,0.26,0.124
MTR0001,2024-01-17 03:00:00,219.89,222.24,220.44,3.71,2.46,1.86,0.227,0.134
MTR0001,2024-01-17 03:15:00,220.42,221.48,222.71,3.69,2.66,1.65,0.248,0.13
MTR0001,2024-01-17 03:30:00,219.46,221.68,224.23,3.88,2.74,1.75,0.226,0.104
MTR0001,2024-01-17 03:45:00,222.88,220.88,218.61,3.73,2.6,1.4,0.232,0.096
MTR0001,2024-01-17 04:00:00,218.03,220.37,223.66,3.73,2.69,1.75,0.269,0.095
MTR0001,2024-01-17 04:15:00,222.05,221.25,220.67,3.55,2.31,1.72,0.239,0.109
MTR0001,2024-01-17 04:30:00,217.46,222.16,220.69,3.45,2.85,1.65,0.207,0.122
MTR0001,2024-01-17 04:45:00,218.92,219.18,220.55,3.83,2.95,1.64,0.241,0.139
MTR0001,2024-01-17 05:00:00,222.81,221.25,222.21,3.63,2.91,1.81,0.258,0.099
MTR0001,2024-01-17 05:15:00,220.19,223.93,220.44,3.69,2.69,1.39,0.227,0.111
MTR0001,2024-01-17 05:30:00,223.47,221.71,225.21,3.67,2.57,1.76,0.229,0.116
MTR0001,2024-01-17 05:45:00,221.14,223.66,222.8,3.57,2.74,1.5,0.247,0.109
MTR0001,2024-01-17 06:00:00,219.8,222.81,224.45,7.25,5.47,3.19,0.471,0.206
MTR0001,2024-01-17 06:15:00,222.16,223.52,220.78,7.24,4.97,3.16,0.441,0.246
MTR0001,2024-01-17 06:30:00,218.59,222.13,219.73,7.44,5.11,3.11,0.401,0.266
MTR0001,2024-01-17 06:45:00,220.06,223.27,222.29,7.35,5.32,3.13,0.468,0.184
MTR0001,2024-01-17 07:00:00,222.61,220.6,220.82,8.27,5.5,3.64,0.506,0.218
MTR0001,2024-01-17 07:15:00,220.74,221.84,219.95,7.98,5.72,3.63,0.505,0.211
MTR0001,2024-01-17 07:30:00,220.69,220.11,220.4,7.73,5.53,3.43,0.457,0.277
MTR0001,2024-01-17 07:45:00,221.99,218.09,222.52,7.95,5.52,3.39,0.505,0.171
MTR0001,2024-01-17 08:00:00,220.17,221.74,221.44,8.33,6.23,3.54,0.517,0.263
MTR0001,2024-01-17 08:15:00,221.75,222.07,220.88,8.37,5.68,3.78,0.49,0.258
MTR0001,2024-01-17 08:30:00,221.25,218.63,221.29,8.54,5.96,3.67,0.511,0.284
MTR0001,2024-01-17 08:45:00,220.71,220.48,219.5,8.73,6.17,3.67,0.474,0.275
MTR0001,2024-01-17 09:00:00,222.03,221.16,220.27,8.98,6.44,4.0,0.561,0.234
MTR0001,2024-01-17 09:15:00,222.58,221.73,217.34,9.22,6.23,4.33,0.578,0.204
MTR0001,2024-01-17 09:30:00,223.18,223.03,224.42,8.92,6.35,3.92,0.521,0.311
MTR0001,2024-01-17 09:45:00,223.76,222.39,222.62,8.92,6.71,3.82,0.592,0.258
MTR0001,2024-01-17 10:00:00,221.14,219.62,222.25,9.3,6.55,4.27,0.573,0.248
MTR0001,2024-01-17 10:15:00,221.25,218.25,221.99,9.48,6.55,4.15,0.591,0.257
MTR0001,2024-01-17 10:30:00,221.02,223.31,220.13,9.23,6.77,4.02,0.588,0.208
MTR0001,2024-01-17 10:45:00,221.5,220.33,221.67,9.32,6.7,4.44,0.574,0.342
MTR0001,2024-01-17 11:00:00,221.88,222.04,222.5,9.58,6.57,4.25,0.586,0.299
MTR0001,2024-01-17 11:15:00,219.58,221.19,220.16,9.65,6.83,4.03,0.618,0.269
MTR0001,2024-01-17 11:30:00,222.08,220.61,220.63,9.41,6.81,4.36,0.557,0.331
MTR0001,2024-01-17 11:45:00,219.55,222.13,220.91,9.48,6.6,4.19,0.55,0.275
MTR0001,2024-01-17 12:00:00,220.6,220.95,220.49,9.75,6.63,4.46,0.605,0.3
MTR0001,2024-01-17 12:15:00,221.62,221.8,221.49,9.6,7.08,4.18,0.622,0.285
MTR0001,2024-01-17 12:30:00,220.77,224.12,224.72,9.47,6.46,3.94,0.544,0.329
MTR0001,2024-01-17 12:45:00,219.96,222.83,218.3,9.6,6.62,4.45,0.604,0.202
MTR0001,2024-01-17 13:00:00,222.61,221.97,222.42,9.35,6.26,4.14,0.601,0.198
MTR0001,2024-01-17 13:15:00,223.0,226.04,221.0,9.49,6.86,4.37,0.611,0.348
MTR0001,2024-01-17 13:30:00,219.94,221.98,219.36,9.6,6.94,4.22,0.613,0.253
MTR0001,2024-01-17 13:45:00,221.48,222.78,220.39,9.62,6.79,4.18,0.586,0.302
MTR0001,2024-01-17 14:00:00,221.19,221.1,222.82,9.31,6.5,4.15,0.559,0.301
MTR0001,2024-01-17 14:15:00,221.75,222.21,218.78,9.31,6.35,3.93,0.563,0.287
MTR0001,2024-01-17 14:30:00,220.35,222.53,222.12,9.2,6.58,4.14,0.555,0.312
MTR0001,2024-01-17 14:45:00,220.18,225.17,219.68,9.32,6.87,4.08,0.569,0.301
MTR0001,2024-01-17 15:00:00,218.93,220.02,220.99,8.9,6.44,4.03,0.533,0.284
MTR0001,2024-01-17 15:15:00,222.86,220.48,222.43,8.65,6.16,3.93,0.545,0.289
MTR0001,2024-01-17 15:30:00,222.48,222.35,223.13,8.65,6.22,3.83,0.502,0.322
MTR0001,2024-01-17 15:45:00,221.67,222.92,220.69,9.03,6.42,4.04,0.557,0.324
MTR0001,2024-01-17 16:00:00,220.99,220.43,221.03,8.45,5.86,3.62,0.466,0.294
MTR0001,2024-01-17 16:15:00,221.59,221.16,218.0,8.35,6.05,3.8,0.536,0.297
MTR0001,2024-01-17 16:30:00,222.43,220.52,220.19,8.34,5.97,3.85,0.484,0.29
MTR0001,2024-01-17 16:45:00,221.67,221.06,222.54,8.23,5.97,3.6,0.511,0.236
MTR0001,2024-01-17 17:00:00,219.96,222.6,220.42,8.2,5.66,3.43,0.471,0.265
MTR0001,2024-01-17 17:15:00,218.98,222.65,217.68,7.77,5.81,3.47,0.497,0.211
MTR0001,2024-01-17 17:30:00,217.56,220.97,223.01,7.86,5.49,3.87,0.471,0.281
MTR0001,2024-01-17 17:45:00,219.66,224.06,222.52,7.93,5.53,3.4,0.463,0.268
MTR0001,2024-01-17 18:00:00,216.97,222.18,222.32,7.59,5.08,3.14,0.419,0.217
MTR0001,2024-01-17 18:15:00,220.67,223.68,219.88,7.43,4.91,3.32,0.466,0.219
MTR0001,2024-01-17 18:30:00,222.84,220.07,221.74,7.43,5.27,3.14,0.437,0.263
MTR0001,2024-01-17 18:45:00,219.94,221.38,222.7,7.31,5.2,3.21,0.447,0.157
MTR0001,2024-01-17 19:00:00,219.11,225.19,222.58,6.81,4.77,2.98,0.402,0.22
MTR0001,2024-01-17 19:15:00,220.94,222.61,219.69,7.0,4.71,3.09,0.425,0.243
MTR0001,2024-01-17 19:30:00,220.97,224.05,219.94,6.81,4.86,3.09,0.443,0.19
MTR0001,2024-01-17 19:45:00,221.29,222.88,223.59,6.55,4.51,3.22,0.434,0.208
MTR0001,2024-01-17 20:00:00,218.39,220.87,221.79,6.49,4.39,2.69,0.389,0.155
MTR0001,2024-01-17 20:15:00,220.76,221.31,222.39,5.93,4.49,2.84,0.355,0.192
MTR0001,2024-01-17 20:30:00,221.01,220.94,221.65,6.22,4.21,2.81,0.377,0.174
MTR0001,2024-01-17 20:45:00,220.53,223.71,222.19,6.14,4.51,2.66,0.407,0.187
MTR0001,2024-01-17 21:00:00,221.87,221.01,221.55,5.74,4.21,2.79,0.396,0.159
MTR0001,2024-01-17 21:15:00,221.53,223.21,220.45,5.43,4.19,2.63,0.355,0.187
MTR0001,2024-01-17 21:30:00,218.92,222.06,222.33,5.9,4.15,2.54,0.356,0.177
MTR0001,2024-01-17 21:45:00,220.74,220.52,222.89,5.64,4.11,2.6,0.401,0.135
MTR0001,2024-01-17 22:00:00,221.53,222.79,225.01,5.46,3.69,2.55,0.35,0.141
MTR0001,2024-01-17 22:15:00,222.38,222.94,222.37,5.74,3.83,2.57,0.343,0.206
MTR0001,2024-01-17 22:30:00,221.3,221.03,222.33,5.57,3.91,2.3,0.317,0.122
MTR0001,2024-01-17 22:45:00,219.57,221.43,220.35,5.54,4.03,2.62,0.333,0.139
MTR0001,2024-01-17 23:00:00,221.04,221.01,220.93,4.92,3.78,2.36,0.286,0.123
MTR0001,2024-01-17 23:15:00,219.82,219.61,219.95,5.25,3.79,2.01,0.32,0.147
MTR0001,2024-01-17 23:30:00,223.01,219.43,221.0,5.12,3.52,2.28,0.281,0.152
MTR0001,2024-01-17 23:45:00,220.56,220.3,221.84,5.28,3.73,2.35,0.355,0.123
MTR0001,2024-01-18 00:00:00,219.12,220.89,224.14,3.64,2.18,1.6,0.165,0.108
MTR0001,2024-01-18 00:15:00,221.62,222.14,221.07,3.74,2.56,1.75,0.208,0.127
MTR0001,2024-01-18 00:30:00,220.58,220.82,220.1,3.85,2.82,1.81,0.246,0.108
MTR0001,2024-01-18 00:45:00,220.05,220.22,224.06,3.59,2.7,1.8,0.25,0.103
MTR0001,2024-01-18 01:00:00,219.88,224.39,221.56,3.72,2.5,1.5,0.223,0.099
MTR0001,2024-01-18 01:15:00,223.07,219.86,222.69,3.62,2.5,1.5,0.239,0.118
MTR0001,2024-01-18 01:30:00,219.71,220.45,223.93,3.97,2.71,1.75,0.267,0.107
MTR0001,2024-01-18 01:45:00,221.89,218.88,222.09,3.93,2.5,1.77,0.229,0.127
MTR0001,2024-01-18 02:00:00,219.14,223.4,220.68,3.7,2.64,1.55,0.242,0.119
MTR0001,2024-01-18 02:15:00,220.4,222.03,224.11,3.66,2.7,1.74,0.234,0.12
MTR0001,2024-01-18 02:30:00,219.52,223.31,221.96,3.59,2.47,1.56,0.228,0.114
MTR0001,2024-01-18 02:45:00,220.74,221.58,221.07,3.59,2.49,1.68,0.219,0.103
MTR0001,2024-01-18 03:00:00,220.16,224.6,220.84,3.55,2.49,1.79,0.214,0.113
MTR0001,2024-01-18 03:15:00,220.92,222.65,222.44,3.85,2.47,1.64,0.227,0.098
MTR0001,2024-01-18 03:30:00,222.68,222.46,223.19,3.86,2.54,1.49,0.209,0.131
MTR0001,2024-01-18 03:45:00,222.53,221.48,220.6,3.69,2.28,1.51,0.224,0.111
MTR0001,2024-01-18 04:00:00,221.47,220.64,219.8,3.75,2.62,1.62,0.228,0.126
MTR0001,2024-01-18 04:15:00,220.56,224.25,220.16,3.47,2.58,1.81,0.202,0.126
MTR0001,2024-01-18 04:30:00,221.96,220.02,220.44,3.79,2.47,1.47,0.246,0.106
MTR0001,2024-01-18 04:45:00,217.38,221.62,218.53,3.49,2.52,1.44,0.2,0.112
MTR0001,2024-01-18 05:00:00,221.68,222.61,223.26,3.68,2.72,1.74,0.229,0.08
MTR0001,2024-01-18 05:15:00,221.19,222.16,220.0,3.73,2.42,1.64,0.198,0.124
MTR0001,2024-01-18 05:30:00,219.38,220.84,221.25,3.74,2.74,1.57,0.252,0.11
MTR0001,2024-01-18 05:45:00,223.42,223.04,220.75,3.7,2.26,1.73,0.222,0.093
MTR0001,2024-01-18 06:00:00,222.15,222.97,221.15,7.12,5.24,3.13,0.462,0.226
MTR0001,2024-01-18 06:15:00,221.19,221.66,220.58,7.37,5.13,3.42,0.474,0.209
MTR0001,2024-01-18 06:30:00,221.65,220.87,220.27,7.37,5.45,3.4,0.481,0.245
MTR0001,2024-01-18 06:45:00,218.65,219.43,222.66,7.48,5.05,3.6,0.453,0.19
MTR0001,2024-01-18 07:00:00,219.72,222.26,220.53,7.63,5.57,3.32,0.495,0.267
MTR0001,2024-01-18 07:15:00,219.96,220.64,220.9,8.23,5.44,3.52,0.49,0.202
MTR0001,2024-01-18 07:30:00,222.56,220.89,220.08,7.95,5.4,3.42,0.478,0.237
MTR0001,2024-01-18 07:45:00,222.11,221.38,223.99,8.21,5.7,3.3,0.508,0.235
MTR0001,2024-01-18 08:00:00,217.6,224.75,220.64,8.31,5.94,3.99,0.546,0.195
MTR0001,2024-01-18 08:15:00,221.18,224.89,222.08,8.33,6.19,3.65,0.546,0.269
MTR0001,2024-01-18 08:30:00,223.54,224.95,221.24,8.33,5.7,4.1,0.578,0.195
MTR0001,2024-01-18 08:45:00,218.72,220.79,220.65,8.42,5.91,3.46,0.547,0.182
MTR0001,2024-01-18 09:00:00,219.8,220.72,224.57,8.94,6.01,3.89,0.53,0.235
MTR0001,2024-01-18 09:15:00,220.33,222.5,222.81,9.02,6.3,4.05,0.59,0.249
MTR0001,2024-01-18 09:30:00,217.2,219.49,216.62,9.23,6.34,3.82,0.543,0.243
MTR0001,2024-01-18 09:45:00,219.33,221.09,222.0,8.99,6.41,4.15,0.552,0.266
MTR0001,2024-01-18 10:00:00,221.43,220.59,222.24,9.13,6.49,4.4,0.53,0.317
MTR0001,2024-01-18 10:15:00,219.81,222.11,222.28,9.36,6.64,3.99,0.571,0.258
MTR0001,2024-01-18 10:30:00,220.1,220.69,223.3,9.18,6.59,4.14,0.526,0.323
MTR0001,2024-01-18 10:45:00,219.4,221.77,219.43,9.43,6.71,4.18,0.561,0.326
MTR0001,2024-01-18 11:00:00,218.52,224.08,222.29,9.68,6.84,4.22,0.599,0.299
MTR0001,2024-01-18 11:15:00,219.3,224.65,222.37,9.48,6.63,4.27,0.564,0.323
MTR0001,2024-01-18 11:30:00,222.11,223.09,222.17,9.21,6.66,4.56,0.617,0.238
MTR0001,2024-01-18 11:45:00,220.72,223.72,223.17,9.42,6.46,4.21,0.59,0.276
MTR0001,2024-01-18 12:00:00,218.97,220.35,222.31,9.74,6.83,4.35,0.603,0.279
MTR0001,2024-01-18 12:15:00,219.22,221.72,224.89,9.68,6.75,4.29,0.653,0.208
MTR0001,2024-01-18 12:30:00,220.85,219.34,223.03,9.65,6.84,4.13,0.606,0.267
MTR0001,2024-01-18 12:45:00,220.65,219.89,222.59,9.25,6.91,4.42,0.545,0.28
MTR0001,2024-01-18 13:00:00,220.2,222.89,222.81,9.35,6.86,4.16,0.573,0.307
MTR0001,2024-01-18 13:15:00,218.44,219.88,223.44,9.46,6.75,4.49,0.566,0.345
MTR0001,2024-01-18 13:30:00,220.83,219.32,222.5,9.51,6.86,4.22,0.596,0.291
MTR0001,2024-01-18 13:45:00,220.91,217.93,223.29,9.29,6.55,4.15,0.591,0.238
MTR0001,2024-01-18 14:00:00,219.71,220.99,220.43,9.36,6.44,3.98,0.564,0.255
MTR0001,2024-01-18 14:15:00,221.95,221.1,222.32,9.45,6.74,3.97,0.63,0.232
MTR0001,2024-01-18 14:30:00,221.47,223.94,223.15,9.13,6.65,4.02,0.59,0.24
MTR0001,2024-01-18 14:45:00,221.57,222.08,220.1,9.32,6.85,3.91,0.599,0.235
MTR0001,2024-01-18 15:00:00,221.81,222.1,223.43,8.92,6.03,3.71,0.533,0.295
MTR0001,2024-01-18 15:15:00,220.78,220.43,221.18,8.85,6.25,3.9,0.54,0.308
MTR0001,2024-01-18 15:30:00,222.34,223.91,222.78,8.99,6.35,4.09,0.552,0.217
MTR0001,2024-01-18 15:45:00,220.97,223.14,222.35,8.89,6.6,4.09,0.6,0.226
MTR0001,2024-01-18 16:00:00,220.58,219.93,223.45,8.37,5.88,3.49,0.484,0.272
MTR0001,2024-01-18 16:15:00,221.48,220.63,220.64,8.35,5.92,3.75,0.498,0.269
MTR0001,2024-01-18 16:30:00,220.05,221.23,219.3,8.62,6.06,3.88,0.524,0.275
MTR0001,2024-01-18 16:45:00,220.38,220.73,221.23,7.97,5.7,3.82,0.531,0.232
MTR0001,2024-01-18 17:00:00,220.71,220.08,221.29,7.59,5.6,3.65,0.482,0.28
MTR0001,2024-01-18 17:15:00,220.91,223.88,221.16,7.68,5.81,3.68,0.516,0.238
MTR0001,2024-01-18 17:30:00,221.11,221.6,220.38,7.91,5.56,3.54,0.501,0.259
MTR0001,2024-01-18 17:45:00,220.07,221.59,219.49,8.19,5.6,3.65,0.525,0.212
MTR0001,2024-01-18 18:00:00,221.55,222.01,221.42,7.27,5.1,3.31,0.445,0.231
MTR0001,2024-01-18 18:15:00,221.72,224.06,222.24,7.35,5.04,3.4,0.503,0.171
MTR0001,2024-01-18 18:30:00,222.38,221.1,220.06,7.4,5.03,3.35,0.453,0.221
MTR0001,2024-01-18 18:45:00,221.24,216.17,222.71,7.18,5.06,3.48,0.495,0.177
MTR0001,2024-01-18 19:00:00,221.12,221.96,221.04,6.64,4.98,3.21,0.44,0.161
MTR0001,2024-01-18 19:15:00,220.46,220.37,223.28,6.79,4.69,2.8,0.399,0.165
MTR0001,2024-01-18 19:30:00,220.3,223.93,222.89,6.95,4.92,3.16,0.42,0.215
MTR0001,2024-01-18 19:45:00,221.09,222.94,221.21,6.86,4.64,3.11,0.428,0.196
MTR0001,2024-01-18 20:00:00,220.48,222.43,220.06,6.0,4.5,3.04,0.387,0.142
MTR0001,2024-01-18 20:15:00,223.35,226.83,221.02,6.19,4.17,2.53,0.371,0.196
MTR0001,2024-01-18 20:30:00,220.05,221.9,223.06,6.31,4.4,2.92,0.365,0.22
MTR0001,2024-01-18 20:45:00,217.84,220.6,217.78,6.08,4.5,2.81,0.396,0.215
MTR0001,2024-01-18 21:00:00,221.65,220.87,221.81,5.89,4.2,2.69,0.341,0.214
MTR0001,2024-01-18 21:15:00,221.4,219.45,222.77,5.61,3.97,2.61,0.322,0.162
MTR0001,2024-01-18 21:30:00,218.11,221.09,221.16,5.78,4.1,2.6,0.372,0.162
MTR0001,2024-01-18 21:45:00,218.52,219.65,218.87,5.75,4.13,2.38,0.369,0.144
MTR0001,2024-01-18 22:00:00,220.66,222.73,222.53,5.25,4.07,2.21,0.296,0.179
MTR0001,2024-01-18 22:15:00,222.26,223.33,219.94,5.47,3.76,2.29,0.382,0.128
MTR0001,2024-01-18 22:30:00,220.32,220.79,220.1,5.35,3.8,2.35,0.377,0.139
MTR0001,2024-01-18 22:45:00,221.14,221.17,220.53,5.41,3.95,2.54,0.352,0.122
MTR0001,2024-01-18 23:00:00,220.1,219.88,220.5,5.23,3.75,2.59,0.352,0.131
MTR0001,2024-01-18 23:15:00,221.75,222.44,219.54,5.27,3.87,2.47,0.317,0.119
MTR0001,2024-01-18 23:30:00,220.01,220.13,219.6,5.24,3.92,2.26,0.342,0.12
MTR0001,2024-01-18 23:45:00,221.93,223.55,221.57,4.97,3.89,2.1,0.288,0.173
MTR0001,2024-01-19 00:00:00,215.35,224.74,222.33,3.56,2.43,1.56,0.246,0.115
MTR0001,2024-01-19 00:15:00,224.88,218.72,221.81,3.75,2.6,1.58,0.234,0.106
MTR0001,2024-01-19 00:30:00,220.2,223.55,220.9,3.38,2.54,1.49,0.217,0.079
MTR0001,2024-01-19 00:45:00,221.94,223.45,221.45,3.91,2.52,1.43,0.228,0.116
MTR0001,2024-01-19 01:00:00,220.64,220.8,222.2,3.66,2.85,1.82,0.258,0.11
MTR0001,2024-01-19 01:15:00,221.53,221.08,222.87,3.81,2.6,1.46,0.247,0.103
MTR0001,2024-01-19 01:30:00,221.99,223.01,222.05,3.93,2.47,1.56,0.264,0.089
MTR0001,2024-01-19 01:45:00,218.57,221.96,219.81,3.44,2.6,1.66,0.225,0.079
MTR0001,2024-01-19 02:00:00,220.84,221.14,221.2,3.61,2.73,1.66,0.235,0.103
MTR0001,2024-01-19 02:15:00,222.35,224.42,223.32,3.67,2.77,1.72,0.255,0.092
MTR0001,2024-01-19 02:30:00,221.35,219.61,221.24,3.57,2.65,1.69,0.227,0.1
MTR0001,2024-01-19 02:45:00,221.48,222.64,219.95,3.87,2.67,1.62,0.208,0.14
MTR0001,2024-01-19 03:00:00,222.62,220.21,221.96,3.95,2.66,1.85,0.25,0.137
MTR0001,2024-01-19 03:15:00,222.42,221.8,221.28,3.83,2.2,1.67,0.224,0.111
MTR0001,2024-01-19 03:30:00,221.22,220.16,222.51,3.78,2.41,1.42,0.28,0.094
MTR0001,2024-01-19 03:45:00,222.22,222.69,220.45,3.61,2.61,1.35,0.202,0.114
MTR0001,2024-01-19 04:00:00,217.35,221.85,217.85,3.84,2.68,1.59,0.233,0.128
MTR0001,2024-01-19 04:15:00,222.38,221.76,221.47,3.51,2.57,1.63,0.25,0.105
MTR0001,2024-01-19 04:30:00,219.87,218.73,223.77,3.64,2.53,1.63,0.23,0.102
MTR0001,2024-01-19 04:45:00,219.03,222.02,220.44,3.56,2.71,1.62,0.214,0.104
MTR0001,2024-01-19 05:00:00,223.07,219.46,218.4,3.5,2.37,1.69,0.201,0.12
MTR0001,2024-01-19 05:15:00,221.92,223.01,223.07,3.72,2.69,1.58,0.197,0.109
MTR0001,2024-01-19 05:30:00,220.21,220.27,220.72,3.64,2.71,1.57,0.23,0.114
MTR0001,2024-01-19 05:45:00,220.87,219.61,220.2,3.43,2.66,1.59,0.266,0.078
MTR0001,2024-01-19 06:00:00,220.45,219.78,219.48,7.58,5.23,3.29,0.492,0.173
MTR0001,2024-01-19 06:15:00,223.36,222.87,222.82,7.42,5.31,3.32,0.438,0.199
MTR0001,2024-01-19 06:30:00,222.13,222.91,219.18,7.47,5.21,3.39,0.465,0.184
MTR0001,2024-01-19 06:45:00,216.4,224.56,220.24,7.49,5.06,3.3,0.412,0.258
MTR0001,2024-01-19 07:00:00,221.26,222.3,221.35,7.92,5.58,3.68,0.557,0.182
